ptt,Date,d.b1,d.b2,d.b3,d.b4,d.b5,d.b6,d.b7,d.b8,d.sd,n.b1,n.b2,n.b3,n.b4,n.b5,n.b6,n.b7,n.b8,n.sd,species,kode,bathy,latitude,longitude,x,y,xmin,xmax,ymin,ymax,sst,sst_sd,ssh,ssh_sd,eke,ild.5,n2,chloro,lunar
133016,2016-12-14,36.84210526315789,4.678362573099415,4.678362573099415,39.76608187134503,9.941520467836257,2.3391812865497075,1.7543859649122806,0,98.65691935438744,31.92488262910798,11.267605633802818,10.328638497652582,46.478873239436616,0,0,0,0,48.82429991240426,P.glauca,2016-12-14_133016,-4902.8897412618,41.65,-53.5,-53.5,41.65,-53.625,-53.375,41.525,41.775,18.083999908994883,0.1517209681840696,-0.3960000188089907,0.022743131911329068,-1.439083547570676,80,1.1508950164418895e-5,0.3644513785839081,0.9993393360436614
133016,2016-12-19,25.862068965517242,1.1494252873563218,1.7241379310344827,50,18.96551724137931,2.2988505747126435,0,0,86.08551508576161,11.904761904761903,43.80952380952381,16.666666666666664,24.761904761904763,2.857142857142857,0,0,0,58.64731608507489,P.glauca,2016-12-19_133016,-4805.395945111443,40.975,-51.85,-51.85,40.975,-51.975,-51.725,40.85,41.1,18.380999923101626,0.3050092128912587,-0.2810000133467838,0.051941743335542946,-0.4035848651392323,150,2.9100706237973936e-6,0.3641906678676605,0.7199738100016242
133017,2016-12-03,0,0,5.263157894736842,28.57142857142857,20.30075187969925,12.781954887218044,18.045112781954884,15.037593984962406,160.7621125261729,20.318725099601593,7.968127490039841,36.254980079681275,35.45816733067729,0,0,0,0,49.932195060758715,P.glauca,2016-12-03_133017,-5241.1107991536455,39.5725629584851,-54.0922389801932,-54.0922389801932,39.5725629584851,-54.2172389801932,-53.9672389801932,39.4475629584851,39.6975629584851,21.87500008905772,0.08504574336705403,0.25200001196935773,0.02417011584457013,-0.827360545995284,100,1.1493571876663463e-5,0.33919966220855713,0.1709671064951171
133017,2016-12-06,15.625,2.604166666666667,5.208333333333334,52.083333333333336,17.708333333333336,6.770833333333333,0,0,91.19209860451096,10.416666666666668,15.104166666666666,51.5625,22.916666666666664,0,0,0,0,42.667876833918015,P.glauca,2016-12-06_133017,-5227.81005859375,39.8886978699531,-55.1998145844644,-55.1998145844644,39.8886978699531,-55.3248145844644,-55.0748145844644,39.7636978699531,40.0136978699531,21.333000063314103,0.05694759069397838,0.22100001049693674,0.036922217288535154,-0.9183286714533152,125,7.158535581013011e-6,0.34659770131111145,0.46007209567207763
133017,2016-12-09,0,2,1,30,59,8,0,0,64.75248444982047,35.563380281690144,19.718309859154928,33.80281690140845,10.915492957746478,0,0,0,0,42.11997749560568,P.glauca,2016-12-09_133017,-5137.68505859375,40.3931296449585,-54.5445461054344,-54.5445461054344,40.3931296449585,-54.6695461054344,-54.4195461054344,40.2681296449585,40.5181296449585,21.241000058944337,0.1314153782498913,0.32800001557916403,0.042981910380324576,-0.6587435413129814,90,1.4980531000735924e-5,0.349019855260849,0.7649002002665866
133017,2016-12-10,20.408163265306122,6.122448979591836,13.26530612244898,35.714285714285715,18.367346938775512,6.122448979591836,0,0,104.76468698436747,17.253521126760564,16.549295774647888,30.985915492957744,35.2112676056338,0,0,0,0,44.468314375823425,P.glauca,2016-12-10_133017,-5206.919921875,40.3115068097951,-53.9519287044966,-53.9519287044966,40.3115068097951,-54.0769287044966,-53.8269287044966,40.1865068097951,40.4365068097951,21.175000055809505,0.06274707019820014,0.21400001016445458,0.026580068982489498,-1.1641762662821609,100,8.014275998396883e-6,0.36258620023727417,0.8484744205326933
133017,2016-12-15,10.267857142857142,1.7857142857142856,3.571428571428571,21.428571428571427,37.94642857142857,20.982142857142858,4.017857142857143,0,116.41690966514162,2.403846153846154,9.134615384615383,15.384615384615385,57.21153846153846,15.865384615384615,0,0,0,61.96754834051211,P.glauca,2016-12-15_133017,-5229.600946335566,39.8276405311361,-54.5962116013647,-54.5962116013647,39.8276405311361,-54.7212116013647,-54.4712116013647,39.7026405311361,39.9526405311361,20.363000017241575,0.049518797885744086,0.37500001781154424,0.011457652039074052,-1.0544698283020486,150,1.8715776874650076e-6,0.38948744535446167,0.9826533220564991
133018,2016-12-02,2.631578947368421,3.070175438596491,5.263157894736842,6.140350877192982,12.719298245614036,70.17543859649122,0,0,109.8102094201511,0,10.714285714285714,19.047619047619047,65.47619047619048,4.761904761904762,0,0,0,46.96302270052391,P.glauca,2016-12-02_133018,-4307.502186716339,11.7298766228117,-56.8956366191817,-56.8956366191817,11.7298766228117,-57.0206366191817,-56.7706366191817,11.6048766228117,11.8548766228117,28.36900039750617,0.21120429502607535,-0.08500000403728336,0.012125501711049631,-0.9871205715729492,35,1.365307217759767e-4,0.24140626192092896,0.09888660624040285
133018,2016-12-03,9.025270758122744,8.664259927797833,3.2490974729241873,9.025270758122744,12.274368231046932,57.761732851985556,0,0,133.28931081777174,21.73913043478261,15.050167224080269,17.391304347826086,45.819397993311036,0,0,0,0,58.23792902362888,P.glauca,2016-12-03_133018,-4311.064392089844,11.4244936526129,-56.8803279060906,-56.8803279060906,11.4244936526129,-57.0053279060906,-56.7553279060906,11.2994936526129,11.5494936526129,29.17700043588411,0.10754883122927146,-0.010000000474974513,0.017763102424726066,-0.5532267586792974,35,1.6238488487670268e-4,0.2574973404407501,0.1709671064951171
133018,2016-12-06,6.159420289855073,6.884057971014493,2.1739130434782608,5.434782608695652,16.666666666666664,62.68115942028986,0,0,119.03352197769208,7.142857142857142,20.238095238095237,11.507936507936508,54.36507936507936,6.746031746031746,0,0,0,62.75308916063963,P.glauca,2016-12-06_133018,-4135.39833612673,10.5960042173487,-56.0548841201529,-56.0548841201529,10.5960042173487,-56.1798841201529,-55.9298841201529,10.4710042173487,10.7210042173487,28.49400040344335,0.1126385620011505,-0.029000001377426088,0.013038405429696295,-0.41768086941360494,25,2.4174816467871434e-4,0.31176820397377014,0.46007209567207763
133018,2016-12-07,0.43668122270742354,5.676855895196507,3.9301310043668125,8.296943231441048,35.80786026200873,45.851528384279476,0,0,95.26317907644035,11.553784860557768,25.099601593625497,8.764940239043826,50.59760956175299,3.9840637450199203,0,0,0,65.38136746165056,P.glauca,2016-12-07_133018,-4219.907611780925,10.6522962402378,-55.6404671152269,-55.6404671152269,10.6522962402378,-55.7654671152269,-55.5154671152269,10.5272962402378,10.7772962402378,28.47900040273089,0.047604565534425054,-0.07900000375229865,0.012806249083129861,-0.6897177748370656,30,2.1938180803941513e-4,0.29367974400520325,0.5662187719659977
133018,2016-12-09,0.4484304932735426,11.210762331838566,4.0358744394618835,13.004484304932735,28.699551569506728,42.600896860986545,0,0,107.02210124044817,3.349282296650718,26.31578947368421,25.837320574162682,41.14832535885167,3.349282296650718,0,0,0,53.776505905577274,P.glauca,2016-12-09_133018,-4469.957531587577,10.8626930751074,-55.0502579462855,-55.0502579462855,10.8626930751074,-55.1752579462855,-54.9252579462855,10.7376930751074,10.9876930751074,28.751000415650196,0.03879254121690469,-0.05400000256486237,0.006610177652317223,-2.031400280050667,30,2.363260105899714e-4,0.32001709938049316,0.7649002002665866
133018,2016-12-10,0,3.6231884057971016,6.521739130434782,8.333333333333332,24.637681159420293,56.88405797101449,0,0,96.40815878186942,0,10.714285714285714,19.444444444444446,64.28571428571429,5.555555555555555,0,0,0,54.05386555255524,P.glauca,2016-12-10_133018,-4511.1541860152265,10.9269132516186,-54.8888911067535,-54.8888911067535,10.9269132516186,-55.0138911067535,-54.7638911067535,10.8019132516186,11.0519132516186,28.66300041147042,0.10312492914056749,-0.01600000075995922,0.009407444307942997,-1.0854426166110704,30,2.0799538469387142e-4,0.3162164092063904,0.8484744205326933
133018,2016-12-13,1.824817518248175,10.218978102189782,11.313868613138686,14.963503649635038,39.416058394160586,22.26277372262774,0,0,105.9754856782655,1.9417475728155338,10.194174757281553,27.184466019417474,59.22330097087378,1.4563106796116505,0,0,0,47.26580938603383,P.glauca,2016-12-13_133018,-4736.044887213059,11.4341719675415,-54.3668221162474,-54.3668221162474,11.4341719675415,-54.4918221162474,-54.2418221162474,11.3091719675415,11.5591719675415,28.49900040368084,0.034471003943571124,-0.0390000018524006,0.003905125023436804,-1.6792514807570653,50,1.7302141809482025e-4,0.34972161054611206,0.9935051476735182
133018,2016-12-14,1.4598540145985401,4.744525547445255,5.474452554744526,10.583941605839415,29.927007299270077,47.81021897810219,0,0,96.29496661667211,0,3.1645569620253164,24.68354430379747,68.35443037974683,3.79746835443038,0,0,0,46.07214118554668,P.glauca,2016-12-14_133018,-4803.6328125,11.6767029875762,-54.1816482834774,-54.1816482834774,11.6767029875762,-54.3066482834774,-54.0566482834774,11.5517029875762,11.8017029875762,28.60400040866807,0.03531328215047509,-0.01500000071246177,0.005449261166916609,-2.169218883137878,45,1.6594541187363806e-4,0.33250191807746887,0.9993393360436614
133018,2016-12-15,0,3.571428571428571,4.591836734693878,6.63265306122449,16.83673469387755,68.36734693877551,0,0,86.60028850184523,0,6.779661016949152,25,66.10169491525424,2.11864406779661,0,0,0,40.96188951813357,P.glauca,2016-12-15_133018,-4821.10009765625,11.861011978826,-54.0646774025212,-54.0646774025212,11.861011978826,-54.1896774025212,-53.9396774025212,11.736011978826,11.986011978826,28.413000399596058,0.07867461491760783,-0.034000001614913344,0.0032446538764347465,-5.070581033029947,45,1.7152582991782417e-4,0.3232586085796356,0.9826533220564991
133018,2016-12-16,6.204379562043796,2.5547445255474455,2.18978102189781,6.934306569343065,25.547445255474454,54.379562043795616,1.4598540145985401,0.7299270072992701,101.23302351571027,6.310679611650485,13.106796116504855,26.21359223300971,52.9126213592233,1.4563106796116505,0,0,0,50.318453844494236,P.glauca,2016-12-16_133018,-4811.527554735725,11.939476265229,-54.0358809976322,-54.0358809976322,11.939476265229,-54.1608809976322,-53.9108809976322,11.814476265229,12.064476265229,28.304000394418836,0.11230427951818885,-0.03200000151991844,0.006306962942372818,-1.8458499788626912,45,1.5967011183382147e-4,0.33252888917922974,0.9441996448860754
133018,2016-12-17,3.64963503649635,4.744525547445255,3.64963503649635,11.678832116788321,31.02189781021898,45.25547445255474,0,0,102.32471064141866,1.89873417721519,20.253164556962027,20.253164556962027,55.69620253164557,1.89873417721519,0,0,0,47.526907556340156,P.glauca,2016-12-17_133018,-4833.17595563616,11.9275148430676,-53.9748022413099,-53.9748022413099,11.9275148430676,-54.0998022413099,-53.8498022413099,11.8025148430676,12.0525148430676,28.023000381072052,0.08194053110530551,-0.06000000284984708,0.004245913269289048,-1.629218640533361,45,1.480149767187837e-4,0.33837488293647766,0.8857125652420581
133018,2016-12-18,3.5398230088495577,25.221238938053098,7.079646017699115,12.831858407079647,26.10619469026549,25.221238938053098,0,0,118.89023430119364,3.3112582781456954,33.11258278145696,13.90728476821192,48.675496688741724,0.9933774834437087,0,0,0,50.860849296657555,P.glauca,2016-12-18_133018,-4835.919921875,11.8639327392241,-53.7274163967394,-53.7274163967394,11.8639327392241,-53.8524163967394,-53.6024163967394,11.7389327392241,11.9889327392241,27.89000037475489,0.10857959706005013,-0.07000000332482159,0.0026977358041753432,-1.3095823564044173,45,1.4738421956245472e-4,0.34748855233192444,0.8098298502173815
133018,2016-12-19,3.272727272727273,3.6363636363636362,4,9.090909090909092,21.454545454545453,58.54545454545455,0,0,97.50245432740289,1.4634146341463417,16.097560975609756,25.853658536585368,53.170731707317074,3.414634146341464,0,0,0,52.02962945269911,P.glauca,2016-12-19_133018,-4889.02912248884,11.7400658836407,-53.4716066891149,-53.4716066891149,11.7400658836407,-53.5966066891149,-53.3466066891149,11.6150658836407,11.8650658836407,27.90200037532486,0.023376152300023254,-0.03200000151991844,0.0020000000949949026,-0.8823807038886179,45,1.6293887451115986e-4,0.3602248728275299,0.7199738100016242
133018,2016-12-20,7.488986784140969,4.845814977973569,1.762114537444934,7.929515418502203,16.299559471365637,61.67400881057269,0,0,111.67819085715077,4.390243902439024,26.82926829268293,22.439024390243905,45.36585365853659,0.975609756097561,0,0,0,50.326952541161724,P.glauca,2016-12-20_133018,-4874.819086710612,11.5635663997701,-53.3227149287069,-53.3227149287069,11.5635663997701,-53.4477149287069,-53.1977149287069,11.4385663997701,11.6885663997701,28.02700038126204,0.04177918340290541,-0.050000002374872565,0.0030184618560817104,-1.4741521256852175,45,1.6958726223752904e-4,0.3740428388118744,0.6201969517030056
133018,2016-12-21,0.5555555555555556,6.666666666666667,6.666666666666667,10.555555555555555,41.66666666666667,33.88888888888889,0,0,88.07190553571972,0.49019607843137253,29.901960784313726,17.647058823529413,51.470588235294116,0.49019607843137253,0,0,0,49.862326881485636,P.glauca,2016-12-21_133018,-4856.99606896755,11.3625646786522,-53.26355878197,-53.26355878197,11.3625646786522,-53.38855878197,-53.13855878197,11.2375646786522,11.4875646786522,28.092000384349376,0.04091149177184476,-0.035000001662410796,0.00412647299704359,-1.4517518475165727,45,1.720879722360514e-4,0.4175942838191986,0.5149992112912876
133018,2016-12-24,1.3513513513513513,3.3783783783783785,3.3783783783783785,4.72972972972973,18.243243243243242,68.91891891891892,0,0,86.89238324420441,2.11864406779661,29.66101694915254,30.93220338983051,35.59322033898305,1.694915254237288,0,0,0,45.04879206600953,P.glauca,2016-12-24_133018,-4796.305592066399,10.8841522051607,-53.4623201900442,-53.4623201900442,10.8841522051607,-53.5873201900442,-53.3373201900442,10.7591522051607,11.0091522051607,27.652000363450497,0.07155495508695103,-0.0370000017574057,0.0020615529107273346,-1.915191404324222,45,1.5001074225035163e-4,0.3924561142921448,0.21426206827301236
133018,2016-12-25,1.8115942028985508,3.260869565217391,3.6231884057971016,5.797101449275362,32.971014492753625,52.53623188405797,0,0,87.89993254998828,3.6666666666666665,21,24.666666666666668,47.66666666666667,3,0,0,0,50.73474011478772,P.glauca,2016-12-25_133018,-4650.465038143255,10.823353171897,-53.6111389093546,-53.6111389093546,10.823353171897,-53.7361389093546,-53.4861389093546,10.698353171897,10.948353171897,27.89400037494488,0.02984962453097962,0,0.008628119813510204,-2.3754600448648437,45,1.7722857618373555e-4,0.39275482296943665,0.1340616526859143
133018,2016-12-27,1.6528925619834711,7.024793388429752,10.743801652892563,18.59504132231405,35.9504132231405,25.206611570247933,0.8264462809917356,0,107.62078515883017,27.73109243697479,19.327731092436977,18.487394957983195,33.61344537815126,0.8403361344537815,0,0,0,56.756653832981705,P.glauca,2016-12-27_133018,-4378.16366314888,10.8290460007624,-53.9945134240425,-53.9945134240425,10.8290460007624,-54.1195134240425,-53.8695134240425,10.7040460007624,10.9540460007624,27.524000357370824,0.024899800378654465,0.029000001377426088,0.003908679985505186,-2.1211910263850333,50,1.4662065004361513e-4,0.34780892729759216,0.026044992494358155
133018,2016-12-28,100,0,0,0,0,0,0,0,0.13306956782609208,100,0,0,0,0,0,0,0,0.13750815616565684,P.glauca,2016-12-28_133018,-4369.138186884636,10.8805618424404,-54.2189825251905,-54.2189825251905,10.8805618424404,-54.3439825251905,-54.0939825251905,10.7555618424404,11.0055618424404,27.594000360695645,0.06328463340253905,-0.021000000997446477,0.0046218084274781265,-1.060418311975394,50,1.369596139808177e-4,0.33100202679634094,0.00310029889713187
133018,2016-12-29,100,0,0,0,0,0,0,0,0.12939855713730658,100,0,0,0,0,0,0,0,0.13310138869486454,P.glauca,2016-12-29_133018,-4443.68351478889,10.9545248689073,-54.4585817260548,-54.4585817260548,10.9545248689073,-54.5835817260548,-54.3335817260548,10.8295248689073,11.0795248689073,28.06700038316194,0.10121265223838276,0.017000000807456672,0.007297260106264452,-4.443697457976952,45,1.3924076462676322e-4,0.31756827235221863,0.0025657801296929406
133021,2016-12-03,0,0.4464285714285714,0.8928571428571428,80.35714285714286,18.303571428571427,0,0,0,36.162185090025545,55.96590909090909,17.613636363636363,12.5,13.920454545454545,0,0,0,0,45.97303035608032,P.glauca,2016-12-03_133021,-4941.000237358941,41.5582006624096,-57.6296612844469,-57.6296612844469,41.5582006624096,-57.7546612844469,-57.5046612844469,41.4332006624096,41.6832006624096,18.988999951980077,0.5276834318311386,-0.5860000278335065,0.057530670882493654,-0.08030435163672917,60,4.1481689843040274e-5,0.25553834438323975,0.1709671064951171
133021,2016-12-04,3.2407407407407405,3.2407407407407405,17.12962962962963,76.38888888888889,0,0,0,0,36.278102579161796,77.27272727272727,15.530303030303031,5.303030303030303,1.893939393939394,0,0,0,0,22.1420090535352,P.glauca,2016-12-04_133021,-5005.5732421875,41.4668694639021,-57.2787255149172,-57.2787255149172,41.4668694639021,-57.4037255149172,-57.1537255149172,41.3418694639021,41.5918694639021,18.43399992561899,0.6240319688154076,-0.5290000251261517,0.03703714527753537,-0.42545941753980077,60,8.763746003469637e-5,0.2989826202392578,0.25788698912792263
133021,2016-12-05,0,0,1.7857142857142856,97.32142857142857,0.8928571428571428,0,0,0,19.061342985334175,64.80263157894737,15.460526315789474,4.276315789473684,15.460526315789474,0,0,0,0,43.254935905605265,P.glauca,2016-12-05_133021,-5047.77001953125,41.4526047734426,-56.9449670472026,-56.9449670472026,41.4526047734426,-57.0699670472026,-56.8199670472026,41.3276047734426,41.5776047734426,18.02299990609754,0.46320192182430203,-0.5620000266935676,0.016714099965268642,-1.7990810947369396,60,5.2439046219469106e-5,0.2916211783885956,0.3557261677276386
133021,2016-12-06,1.7045454545454544,2.272727272727273,23.295454545454543,72.72727272727273,0,0,0,0,34.564954381983085,50.96153846153846,24.03846153846154,18.75,6.25,0,0,0,0,38.44068922894733,P.glauca,2016-12-06_133021,-5056.7099609375,41.3114281917313,-56.7015224779211,-56.7015224779211,41.3114281917313,-56.8265224779211,-56.5765224779211,41.1864281917313,41.4364281917313,18.30499991949182,0.18798900092350576,-0.5490000260761008,0.008171767502892285,-1.4173174287914057,70,2.9161541623040476e-5,0.2753119468688965,0.46007209567207763
133021,2016-12-07,68,6.5,7.000000000000001,15.5,3,0,0,0,59.71982322840684,32.065217391304344,5.434782608695652,33.15217391304348,29.347826086956523,0,0,0,0,46.761142192015846,P.glauca,2016-12-07_133021,-5124,40.9684337581114,-56.7085702704771,-56.7085702704771,40.9684337581114,-56.8335702704771,-56.5835702704771,40.8434337581114,41.0934337581114,17.745999892940745,0.10483214593697238,-0.6830000324407592,0.028856446828155646,-1.2995558577164874,70,3.157626327667737e-5,0.2897976338863373,0.5662187719659977
133021,2016-12-09,22.421524663677133,4.0358744394618835,17.040358744394617,56.502242152466366,0,0,0,0,52.45194775616387,87.08133971291866,3.349282296650718,6.220095693779904,3.349282296650718,0,0,0,0,29.0555717389947,P.glauca,2016-12-09_133021,-5123.35009765625,40.9330919488184,-56.4120714787533,-56.4120714787533,40.9330919488184,-56.5370714787533,-56.2870714787533,40.8080919488184,41.0580919488184,17.946999902487732,0.26067563030105145,-0.585000027786009,0.06808267356916246,-0.510603333364922,80,3.8872110559738044e-5,0.27525627613067627,0.7649002002665866
133021,2016-12-10,88.0184331797235,9.216589861751153,1.3824884792626728,0.4608294930875576,0.9216589861751152,0,0,0,24.59360395379419,69.13183279742765,15.434083601286176,4.180064308681672,11.254019292604502,0,0,0,0,36.868695184075726,P.glauca,2016-12-10_133021,-5071.02001953125,41.0355450891678,-55.7512353877343,-55.7512353877343,41.0355450891678,-55.8762353877343,-55.6262353877343,40.9105450891678,41.1605450891678,17.160999865154736,0.15108892507275842,-0.6950000330107287,0.047937461533734675,-0.322388900318009,70,2.8077550729100713e-5,0.28483498096466064,0.8484744205326933
133021,2016-12-11,48.5207100591716,2.9585798816568047,4.733727810650888,43.786982248520715,0,0,0,0,65.28159830569201,48.231511254019296,25.401929260450164,11.89710610932476,14.469453376205788,0,0,0,0,41.368069780764046,P.glauca,2016-12-11_133021,-4930.26416015625,41.1311450374832,-55.1620658021571,-55.1620658021571,41.1311450374832,-55.2870658021571,-55.0370658021571,41.0061450374832,41.2561450374832,18.523999929893762,0.2852262395506688,-0.6740000320132822,0.019479334703468014,-1.3089848099493375,50,7.510786196541087e-5,0.29543381929397583,0.9163324456179279
133021,2016-12-12,9.714285714285714,2.857142857142857,12.571428571428573,74.85714285714286,0,0,0,0,44.919415713541696,64.59143968871595,13.229571984435799,14.007782101167315,6.614785992217899,1.556420233463035,0,0,0,46.19200629399522,P.glauca,2016-12-12_133021,-4894,41.2394027736821,-55.0422391233882,-55.0422391233882,41.2394027736821,-55.1672391233882,-54.9172391233882,41.1144027736821,41.3644027736821,18.282999918446876,0.1929905817630245,-0.7930000376654789,0.023307725148670817,-0.8361337258134909,60,3.257650131704245e-5,0.2711698114871979,0.9654138788216973
133021,2016-12-16,71.04072398190046,4.524886877828054,5.429864253393665,19.004524886877828,0,0,0,0,50.73930545907941,77.22007722007721,10.038610038610038,8.880308880308881,3.861003861003861,0,0,0,0,29.898579975527124,P.glauca,2016-12-16_133021,-5108.06982421875,40.599950414553,-54.3779706858365,-54.3779706858365,40.599950414553,-54.5029706858365,-54.2529706858365,40.474950414553,40.724950414553,18.337999921059236,0.2096878732231098,-0.18000000854954123,0.09366830218094885,-0.0015468443830838755,100,7.442659053976382e-6,0.33678436279296875,0.9441996448860754
133021,2016-12-17,0.5952380952380952,1.1904761904761905,9.523809523809524,88.69047619047619,0,0,0,0,34.351707054929335,11.217948717948719,32.371794871794876,33.97435897435898,22.435897435897438,0,0,0,0,40.7354218769644,P.glauca,2016-12-17_133021,-4987.0375,41.1385940464711,-54.2537989228386,-54.2537989228386,41.1385940464711,-54.3787989228386,-54.1287989228386,41.0135940464711,41.2635940464711,16.66899984178599,0.27925706330929245,-0.689000032725744,0.019045997859377224,-0.8795411966475944,70,3.9246040334796406e-5,0.32259976863861084,0.8857125652420581
133021,2016-12-18,0,0,2.3255813953488373,81.3953488372093,9.30232558139535,6.976744186046512,0,0,52.16074247511778,60,13.076923076923078,9.615384615384617,17.307692307692307,0,0,0,0,50.86259125369734,P.glauca,2016-12-18_133021,-4861.591145833333,41.5153191107776,-54.6198386375543,-54.6198386375543,41.5153191107776,-54.7448386375543,-54.4948386375543,41.3903191107776,41.6403191107776,15.983999809250236,0.2795128831845745,-0.7450000353856012,0.020555481456676315,-0.8283641753561729,80,4.7753744053173696e-5,0.30758950114250183,0.8098298502173815
133021,2016-12-19,4.090909090909091,1.3636363636363635,4.545454545454546,85.9090909090909,4.090909090909091,0,0,0,40.439839701936336,54.71698113207547,20.754716981132077,9.90566037735849,14.622641509433961,0,0,0,0,43.1458042102757,P.glauca,2016-12-19_133021,-4829.073323567708,41.689293452974,-54.8579370921608,-54.8579370921608,41.689293452974,-54.9829370921608,-54.7329370921608,41.564293452974,41.814293452974,16.356999826966785,0.3604747041663644,-0.7020000333432108,0.012549900994099417,-1.2721456995998344,90,2.4772479326339287e-5,0.25586798787117004,0.7199738100016242
133021,2016-12-20,27.485380116959064,4.678362573099415,6.432748538011696,61.40350877192983,0,0,0,0,68.94057630724816,56.30252100840336,33.89355742296919,7.002801120448179,2.801120448179272,0,0,0,0,28.011299291297703,P.glauca,2016-12-20_133021,-4762.840087890625,41.5243544964977,-54.9226211229617,-54.9226211229617,41.5243544964977,-55.0476211229617,-54.7976211229617,41.3993544964977,41.6493544964977,16.312999824876897,0.28785274415166817,-0.6790000322507694,0.007496295737404598,-2.4909319137270773,70,4.1585064407708715e-5,0.2784678339958191,0.6201969517030056
133021,2016-12-21,18.807339449541285,5.045871559633028,5.5045871559633035,70.64220183486239,0,0,0,0,61.85583920864553,54.20560747663551,22.429906542056074,10.2803738317757,13.084112149532709,0,0,0,0,44.51410605853513,P.glauca,2016-12-21_133021,-4733.909993489583,41.9382720028817,-54.8435111390081,-54.8435111390081,41.9382720028817,-54.9685111390081,-54.7185111390081,41.8132720028817,42.0632720028817,15.23699977376964,0.27540279891368924,-0.7370000350056216,0.006778233457836383,-1.8018791991737022,60,4.95586581233759e-5,0.2885955572128296,0.5149992112912876
133021,2016-12-22,2.3474178403755865,0.4694835680751174,8.450704225352112,66.66666666666666,22.065727699530516,0,0,0,49.62468091202719,0,14.61187214611872,38.81278538812785,46.57534246575342,0,0,0,0,35.236611121857656,P.glauca,2016-12-22_133021,-4692.368326822917,42.4846146127168,-54.6072191631291,-54.6072191631291,42.4846146127168,-54.7322191631291,-54.4822191631291,42.3596146127168,42.6096146127168,14.108999720192514,0.3124236054979044,-0.7080000336281955,0.016914820078564503,-2.85558144014217,45,8.177400714122005e-5,0.35477790236473083,0.40912500650134476
133021,2016-12-23,0,2.666666666666667,6,85.33333333333334,6,0,0,0,35.84464381093619,73.07692307692307,17.094017094017094,8.11965811965812,1.7094017094017095,0,0,0,0,24.4371690671492,P.glauca,2016-12-23_133021,-4706.132543945312,41.9254350281311,-55.0070414051698,-55.0070414051698,41.9254350281311,-55.1320414051698,-54.8820414051698,41.8004350281311,42.0504350281311,15.040999764460139,0.4894453725970557,-0.7260000344831496,0.012547687412462285,-1.641608200095219,60,5.4502310423130534e-5,0.27113911509513855,0.3073492636092102
133021,2016-12-24,44.966442953020135,6.7114093959731544,5.369127516778524,41.61073825503356,1.342281879194631,0,0,0,67.51494282069164,79.50530035335689,9.89399293286219,3.8869257950530036,6.007067137809187,0.7067137809187279,0,0,0,38.077805763759194,P.glauca,2016-12-24_133021,-4816.85986328125,41.6126428018562,-54.8144410687924,-54.8144410687924,41.6126428018562,-54.9394410687924,-54.6894410687924,41.4876428018562,41.7376428018562,16.24099982145708,0.8731302500378056,-0.6860000325832516,0.026925825314580536,-0.5269708814776041,70,4.014745807831921e-5,0.29898878931999207,0.21426206827301236
141255,2016-12-01,68.22916666666666,1.0416666666666665,0.5208333333333333,1.0416666666666665,1.0416666666666665,1.5625,1.0416666666666665,25.520833333333332,270.9582169619947,27.500000000000004,58.75,6.666666666666667,7.083333333333333,0,0,0,0,34.242092244431426,P.glauca,2016-12-01_141255,-5151.300048828125,32.7801630878127,-68.0273776601767,-68.0273776601767,32.7801630878127,-68.1523776601767,-67.9023776601767,32.6551630878127,32.9051630878127,22.560000121593475,0.24085842997224757,0.43200002051889896,0.03713750900990654,-0.651398202095484,70,2.445039119567112e-5,0.4073822796344757,0.044896318680002933
141255,2016-12-02,73.25102880658436,3.292181069958848,1.646090534979424,5.761316872427984,2.05761316872428,0.823045267489712,3.292181069958848,9.876543209876543,189.01051385532938,10.87719298245614,50.877192982456144,22.45614035087719,11.929824561403509,0.7017543859649122,0.7017543859649122,2.456140350877193,0,76.53045917229178,P.glauca,2016-12-02_141255,-5182.02978515625,32.7643395137045,-68.4302224441887,-68.4302224441887,32.7643395137045,-68.5552224441887,-68.3052224441887,32.6393395137045,32.8893395137045,22.753000130760483,0.14039063234447838,0.5550000263610855,0.014335271867720297,-1.904743408339818,90,1.4342260792053201e-5,0.3796750605106354,0.09888660624040285
141255,2016-12-03,56.79012345679012,6.172839506172839,9.465020576131687,6.584362139917696,0.823045267489712,1.2345679012345678,1.2345679012345678,17.695473251028808,223.18310865317844,15.087719298245613,50.877192982456144,18.947368421052634,10.175438596491228,1.4035087719298245,2.807017543859649,0.7017543859649122,0,78.58120124450193,P.glauca,2016-12-03_141255,-5327.64013671875,32.8129055294433,-69.009033601628,-69.009033601628,32.8129055294433,-69.134033601628,-68.884033601628,32.6879055294433,32.9379055294433,22.893000137410127,0.24176993195422916,0.5660000268835574,0.03870077702422289,-0.8936237521625472,80,1.440337620289168e-5,0.3798098564147949,0.1709671064951171
